Hugo	CD4+_T_cells_BGI_output2	CD4+_T_cells_BGI_output1	CD4+_T_cells_BGI_output3	CD8+_T_cells_BGI_output2	Monocytes_BGI_output2	Monocytes_BGI_output3	Monocytes_BGI	CD8+_T_cells_BGI_output3	Monocytes_BGI_output1	CD8+_T_cells_BGI	CD8+_T_cells_BGI_output1	CD4+_T_cells_BGI
IKZF5	60.57573	60.58184	60.57573	62.7917	13.050506	13.050506	12.402688	62.78297	13.048686	60.15565	62.7917	62.111760000000004
IL10	0.433109	0.43306	0.433109	0.441479	3.12225	3.12225	3.05037	0.441513	3.1223	0.41023699999999996	0.441479	0.454118
IL10RA	241.20695	241.18116	241.20695	234.13188	284.053789	284.053789	284.426222	234.16646	284.097884	236.07436	234.13188	244.556094
IL10RB	11.592838	11.59193	11.592838	10.9422547	65.384893	65.384893	64.126227	10.9440043	65.394931	10.3302686	10.9422547	12.810884000000001
IL11	0.500985	0.50092	0.500985	1.4632091	0.2887391	0.2887391	0.24341859999999998	1.4633317	0.2887945	1.151623	1.4632091	0.461555
IL11RA	158.52873	158.52377	158.52873	192.071566	20.581572	20.581572	18.949341999999998	192.075636	20.586009	188.1221	192.071566	163.01364
IL12A	2.848326	2.848161	2.848326	13.42163	0.854248	0.854248	0.7806887	13.42174	0.8544780000000001	12.583680000000001	13.42163	3.9405580000000002
IL12B	0.0995543	0.0995409	0.0995543	0.170544	0.0790574	0.0790574	0.0878555	0.170581	0.0790697	0.140026	0.170544	0.143741
IL12RB1	20.372429999999998	20.370630000000002	20.372429999999998	17.145384	7.783899	7.783899	7.2078628	17.147748	7.7853	17.448783	17.145384	19.50221
IL12RB2	1.2592884	1.2591715	1.2592884	1.290722	0.0251588	0.0251588	0.0188727	1.2908089999999999	0.0251628	1.2231417998	1.290722	1.256256972
IL13	0.6397155999999999	0.6397348	0.6397155999999999	0.721299	0	0	0	0.721414	0	0.5616755	0.721299	0.9064053
IL13RA1	0.263762	0.263724	0.263762	0.472713	38.373876	38.373876	38.606552	0.472825	38.380133	0.468494	0.472713	0.270638
IL13RA2	0	0	0	0	0	0	0	0	0	0	0	0
IL15	5.159669	5.159467	5.159669	7.405058	26.089204000000002	26.089204000000002	24.87264	7.4050259999999994	26.089416	7.203966	7.405058	5.3010434
IL15RA	9.9666048	9.965961700000001	9.9666048	11.379636	20.854167	20.854167	20.605516952061	11.38044125	20.858158	10.824825	11.379636	11.0300176
IL16	88.21764800000001	88.210915	88.21764800000001	74.748687	45.4955013	45.4955013	46.6289507	74.757496	45.505438	73.96962	74.748687	89.58325500000001
IL17A	0.101543	0.101531	0.101543	0.0611793	0	0	0	0.0611913	0	0.0459058	0.0611793	0.08459
IL17B	1.589969	1.590028	1.589969	1.654767	0	0	0	1.654637	0	1.170394	1.654767	1.28134
IL17C	0.431789	0.431755	0.431789	0.8624539999999999	0.444913	0.444913	0.366736	0.862564	0.44497000000000003	1.1022480000000001	0.8624539999999999	0.490923
IL17D	0.473787	0.473732	0.473787	0.274981	0	0	0.0338254	0.275035	0	0.3752682	0.274981	0.38961999999999997
IL17F	0.125525	0.125518	0.125525	0.0380784	0	0	0	0.0380817	0	0.0761817	0.0380784	0.041837
IL17RA	6.633986	6.634957	6.633986	6.6457500000000005	6.17103	6.17103	7.2718	6.64458	6.1725900000000005	5.5146	6.6457500000000005	6.960953
IL17RB	7.03636	7.035480000000001	7.03636	4.36037	0.407522	0.407522	0.308767	4.36127	0.407583	4.31478	4.36037	6.72871
IL17RC	2.2924899	2.2924151999999998	2.2924899	1.5345773999999999	13.938839999999999	13.938839999999999	13.532550528861	1.5346725	13.942346	1.662714	1.5345773999999999	2.089369
IL17RD	0	0	0	0	0	0	0	0	0	0	0	0
IL17RE	2.6258698	2.6259061	2.6258698	1.522579	0.2635507	0.2635507	0.2924291	1.522771	0.2635913	1.1710219148578	1.522579	2.3816904
IL17REL	0.31921	0.319165	0.31921	0.0590325	0	0	0	0.0590464	0	0.0959752	0.0590325	0.3384506
IL18	0.291557	0.291535	0.291557	0.865951	3.205266	3.205266	2.92162	0.866054	3.205891	0.9998435	0.865951	0.178983
IL18BP	27.049548	27.047658000000002	27.049548	23.846525	27.859035	27.859035	27.161039	23.848891000000002	27.863593	23.123036	23.846525	26.278841
IL18R1	16.59941	16.59846	16.59941	11.04909	0.1922961	0.1922961	0.1723819	11.0501	0.1923307	10.815479999999999	11.04909	14.90316
IL18RAP	2.5566	2.556349	2.5566	7.29143	0.4037908	0.4037908	0.2679902	7.29226	0.40386320000000003	7.07541	7.29143	3.088235
IL19	0	0	0	0	0	0	0	0	0	0	0	0
IL1A	0.0439046	0.043899	0.0439046	0	4.94209	4.94209	5.15203	0	4.94283	0	0	0.0438885
IL1B	0.7590643	0.7590015	0.7590643	1.433	763.4467999999999	763.4467999999999	769.169975	1.433186	763.59760000000006	1.6657989999999998	1.433	0.7738436
IL1F10	0	0	0	0	0	0	0	0	0	0	0	0
IL1R1	1.3514811	1.3513003000000001	1.3514811	0.19277119999999998	3.0871741	3.0871741	2.71548364	0.1927643	3.0877596	0.1913558	0.19277119999999998	1.428933
IL1R2	0.2828070832	0.28278651790000003	0.2828070832	0.3882724	5.619231	5.619231	5.558939	0.3882876	5.620571	0.323731	0.3882724	0.3102268
IL1RAP	5.709146760621941	5.70876081062288	5.709146760621941	3.44642470728665	4.9443021113	4.9443021113	4.816043434867	3.44683170699519	4.9454173419	3.6645130455899997	3.44642470728665	5.3156123497274
IL1RAPL1	0	0	0	0	0.0194897	0.0194897	0.0129948	0	0.0194928	0	0	0.00818371
IL1RAPL2	0	0	0	0	0	0	0	0	0	0	0	0
IL1RL1	0.0907299	0.0907178	0.0907299	0.133756	0.153235	0.153235	0.108214	0.133786	0.153258	0.0822246	0.133756	0.0794847
IL1RL2	0	0	0	0	0.548263	0.548263	0.473981	0	0.548348	0	0	0
IL1RN	0.0724871	0.0724786	0.0724871	0.3594708	103.13183980000001	103.13183980000001	100.8166245	0.3595255	103.1514904	0.424195	0.3594708	0.0724629
IL2	2.72229	2.7222999999999997	2.72229	1.775397	0	0	0	1.7753649999999999	0	1.990093	1.775397	2.172665
IL20	0	0	0	0	0	0	0	0	0	0	0	0
IL20RA	0	0	0	0	0	0	0	0	0	0	0	0
IL20RB	2.878359	2.878358	2.878359	2.1005759999999998	0.7059021	0.7059021	0.6895477	2.10054	0.706038	2.093619	2.1005759999999998	1.8145987
IL21	0.185264	0.185262	0.185264	0	0	0	0	0	0	0	0	0.414157
IL21R	35.9597	35.95653	35.9597	76.40312	1.0569921	1.0569921	1.1345262999999999	76.41311999999999	1.0571563	77.41515	76.40312	36.51715
IL22	0.17461100032136698	0.174596000320883	0.17461100032136698	0.343072	0	0	0	0.343121	0	0.528027	0.343072	0.174571
IL22RA1	0	0	0	0	0	0	0	0	0	0.0294874	0	0
IL22RA2	0	0	0	0	0	0	0	0	0	0	0	0
IL23A	22.8729	22.871	22.8729	23.78332	4.67428	4.67428	4.725597	23.78602	4.675140000000001	23.297117	23.78332	22.6732
IL23R	0.0535936	0.0535862	0.0535936	0.2670704	0	0	0.0174412	0.2671197	0	0.2194006795	0.2670704	0.0795153
IL24	22.19331	22.19079	22.19331	16.29905	0.266244	0.266244	0.313266	16.302130000000002	0.266282	16.06222	16.29905	22.8017
IL25	0	0	0	0	0	0	0	0	0	0	0	0
IL26	0.629993	0.629939	0.629993	0.314419	0	0	0	0.314461	0	0.343146	0.314419	0.535382
IL27	0.130441	0.13043	0.130441	0	3.257571	3.257571	3.5243029999999997	0	3.258117	0.0296246	0	0.163018
IL27RA	18.5337	18.5311	18.5337	16.2766	30.3797	30.3797	29.6581	16.2802	30.3845	16.6658	16.2766	19.5922
IL2RA	13.79636	13.79603	13.79636	4.1813438086	0.0895306	0.0895306	0.079224	4.182066713	0.0895445	4.47939	4.1813438086	13.262367
IL2RB	76.29721	76.28918	76.29721	89.48593	0.8933047000000001	0.8933047000000001	0.8242738	89.50377	0.8934532	90.18991	89.48593	79.052801
IL2RG	368.44969591081997	368.44105665931005	368.44969591081997	329.56993	63.196759	63.196759	65.170182	329.5896	63.208040000000004	331.312690113557	329.56993	364.63900277060003
IL3	0.0323892	0.0323865	0.0323892	0.205786	0	0	0	0.205813	0	0.235282	0.205786	0.0971479
IL31	0	0	0	0	0	0	0	0	0	0	0	0
IL31RA	0	0	0	0	1.27039254	1.27039254	1.2985107999999999	0	1.27058512	0	0	0
IL32	986.8827480286	986.8786839315001	986.8827480286	872.191191	6.4444811053	6.4444811053	6.896147511000001	872.185534	6.4470086123	872.55301	872.191191	986.815402
IL33	0.121675	0.121673	0.121675	0.5686222	0.585594	0.585594	0.585773	0.5686268	0.585759	0.5807029	0.5686222	0.243366
IL34	0.297038041003	0.2970240402962	0.297038041003	0.125874	0	0	0	0.125897	0	0.2438442	0.125874	0.3196226348
IL36A	0.515365	0.515332	0.515365	0.108167	0	0	0	0.108177	0	0.180339	0.108167	0.67385
IL36B	0	0	0	0	0	0	0	0	0	0	0	0
IL36G	0	0	0	0	0	0	0	0	0	0	0	0
IL36RN	0	0	0	0	0	0	0	0	0	0	0	0
IL37	0	0	0	0	0	0	0	0	0	0	0	0
IL3RA	8.07877	8.07854	8.07877	13.96204	16.453	16.453	15.32865	13.96237	16.45537	13.99257	13.96204	8.77026
IL4	1.949437	1.9499370000000003	1.949437	2.597404	0.0831321	0.0831321	0.0831554	2.596604	0.0831542	2.1865184047599997	2.597404	1.463227
IL4I1	5.1558019999999996	5.1555409999999995	5.1558019999999996	3.001021	5.51638	5.51638	5.3317505999999995	3.000762	5.51719	3.7269528	3.001021	5.346629999999999
IL4R	182.893638	182.890676	182.893638	201.393829	42.028513600000004	42.028513600000004	42.8100823	201.400535	42.037054000000005	201.089217	201.393829	180.657457
IL5	0	0	0	0.2723647	0	0	0	0.2722329	0	0.3077542	0.2723647	0
IL5RA	0.414034	0.414014	0.414034	0.6384574000000001	0.0297176	0.0297176	0.0254929	0.6385645	0.0297225	0.6765803	0.6384574000000001	0.5397848
IL6	0	0	0	0.0435425	5.795138000000001	5.795138000000001	5.006339	0.0435452	5.796611	0.14126249999999999	0.0435425	0.0349495
IL6R	32.309773	32.306291	32.309773	8.636682	26.6461012	26.6461012	26.560256000000003	8.638406	26.6508444	9.290505	8.636682	32.715208
IL6RP1	0	0	0	0	0	0	0	0	0	0	0	0
IL6ST	238.539856	238.7440167	238.539856	118.567451	21.1880885	21.1880885	20.73523697	118.612167	21.16570265	108.958327	118.567451	224.86164126
IL6STP1	0	0	0	0	0	0	0	0	0	0	0	0
IL7	4.33457632754	4.33466832546	4.33457632754	0.3201483	0.5705798	0.5705798	0.891992	0.3201446	0.5707274	0.33347286	0.3201483	3.7077578414
IL7R	399.87229	399.8413	399.87229	258.86118899999997	2.3957392	2.3957392	2.8172692	258.893075	2.3963033	263.971304	258.86118899999997	399.10900999999996
IL9	0	0	0	0	0	0	0	0	0	0	0	0
IL9R	3.2341800000000003	3.2345800000000002	3.2341800000000003	9.13612	0.180868	0.180868	0.166484	9.13351	0.180895	7.875450000000001	9.13612	4.124855
IL9RP2	0	0	0	0	0	0	0	0	0	0	0	0
IL9RP3	1.01872	1.0186	1.01872	0.997944	0.259557	0.259557	0.35298	0.998143	0.259594	1.15117	0.997944	0.781032
IL9RP4	0	0	0	0	0	0	0	0	0	0	0	0
ILDR1	0.0922399	0.0922276	0.0922399	0.09614	0.163606900755908	0.163606900755908	0.14153949999999998	0.096161	0.16363010076186998	0.126335	0.09614	0.0922392
ILDR2	0.103877	0.10386	0.103877	0.1456237	0.0106532	0.0106532	0.04259109999999999	0.14562920000000001	0.0106551	0.0557276	0.1456237	0.1068362
ILF2	122.48304	122.4753	122.48304	134.50826999999998	61.558099999999996	61.558099999999996	63.42189	134.52739	61.56625	136.01162000861433	134.50826999999998	121.33184
ILF2P1	0	0	0	0	0	0	0	0	0	0	0	0
ILF2P2	0	0	0	0	0	0	0	0	0	0	0	0
ILF3	221.21339206	221.192952472	221.21339206	283.736471	93.862283	93.862283	88.9739624	283.77523	93.882527	283.99755600000003	283.736471	222.44294329408
ILK	27.822446691	27.82128339	27.822446691	24.0766140692944	71.8720629736	71.8720629736	71.05991300067723	24.0789617132218	71.88325177774	24.20397276	24.0766140692944	26.094227
ILKAP	68.649876	68.647704	68.649876	77.51958	28.740316999999997	28.740316999999997	25.907316	77.52355	28.746702	78.58393	77.51958	68.151026
ILVBL	27.168139	27.167752	27.168139	39.612738	22.54552753884631	22.54552753884631	22.655374000000002	39.613678	22.54996149997043	38.022494	39.612738	26.750423
IMMP1L	8.847164	8.848167	8.847164	10.5260981	5.1862787	5.1862787	4.6449942	10.5240295	5.187582	10.6104139	10.5260981	9.666646
IMMP1LP1	0	0	0	0	0	0	0	0	0	0	0	0.532033
IMMP1LP2	0	0	0	0.0807284	0	0	0	0.0807195	0	0.0807207	0.0807284	0
IMMP1LP3	0	0	0	0	0	0	0	0	0	0	0	0
IMMP2L	9.1906423	9.1949364	9.1906423	9.644026	2.6158677	2.6158677	4.1308615	9.640787	2.6129639	8.764612	9.644026	10.9113988
IMMT	35.917742	35.914857	35.917742	32.292846	30.62477700593998	30.62477700593998	31.35543100109642	32.295706	30.62949800594273	33.584243	32.292846	35.758601999999996
IMMTP1	0	0	0	0	0	0	0	0	0	0	0	0
IMP3	52.137750999999994	52.132871	52.137750999999994	57.1973252	34.109454	34.109454	34.607485	57.2060148	34.114098999999996	55.328591	57.1973252	51.643279
IMP3P1	0	0	0	0	0	0	0	0	0	0	0	0
IMP3P2	0	0	0	0	0	0	0	0	0	0	0	0
IMP4	73.700484	73.705247	73.700484	86.2796530226498	41.910861	41.910861	42.74514	86.2777320262129	41.923933999999996	86.3460290646	86.2796530226498	72.501439
IMPA1	15.526162	15.524921	15.526162	13.167237	5.719777	5.719777	5.772921	13.168753	5.720845	13.098023000000001	13.167237	15.4170655
IMPA1P1	0	0	0	0	0	0	0	0	0	0	0	0
IMPA2	3.348808	3.3487199999999997	3.348808	2.965803	92.2042047	92.2042047	90.05300419999999	2.9659	92.2256186	3.5999849999999998	2.965803	4.100311
IMPACT	12.887286	12.887255999999999	12.887286	5.526373	6.908327	6.908327	6.7932060000000005	5.527675	6.9094739999999994	7.469866	5.526373	11.58018
IMPAD1	15.32438	15.32423	15.32438	13.01728	9.352607	9.352607	9.699860000000001	13.01742	9.354292	12.43188	13.01728	14.9995
IMPDH1	19.857188	19.856466	19.857188	26.194408	117.4103559	117.4103559	112.8147717	26.195369	117.4347939	25.0604706	26.194408	22.69404
IMPDH1P10	3.87451	3.87503	3.87451	4.13424	1.58142	1.58142	1.17501	4.13321	1.58138	4.14078	4.13424	3.32158
IMPDH1P11	0	0	0	0	0	0	0	0	0	0	0	0
IMPDH1P3	0	0	0	0	0	0	0	0	0	0	0	0
IMPDH1P4	0	0	0	0	0	0	0	0	0	0	0	0
IMPDH1P5	0.062548	0.062541	0.062548	0.0756766	0.0166163	0.0166163	0.01661516	0.0756902	0.01661866	0.094601	0.0756766	0.0625288
IMPDH1P6	0	0	0	0.0770837	0.0507963	0.0507963	0.0169257	0.0770974	0.0508035	0.0394958	0.0770837	0
IMPDH1P8	0.0421585	0.0421538	0.0421585	0.114517	0	0	0	0.114538	0	0.0572845	0.114517	0.0210728
IMPDH2	80.71887842245644	80.71230872447316	80.71887842245644	93.50126	48.348632	48.348632	48.53283	93.50883999999999	48.36067	92.20736	93.50126	80.453804
IMPG1	0	0	0	0	0	0	0	0	0	0	0	0
IMPG2	0.135288	0.135267	0.135288	0.16942	0.061217	0.061217	0.0535095	0.169464	0.0612271	0.150368	0.16942	0.136331
INA	0	0	0	0	0.00742213	0.00742213	0.00742304	0	0.0074233	0	0	0
INAFM1	8.83656	8.8357	8.83656	11.0571	15.9831	15.9831	14.8537	11.0588	15.9852	10.3705	11.0571	8.0718
INAFM2	3.071412	3.0711820000000003	3.071412	1.8975241	34.417989999999996	34.417989999999996	36.389970000000005	1.8974799	34.4271	2.298535	1.8975241	2.993239
INAVA	1.61430165	1.61433325	1.61430165	2.0301579	0.29912174	0.29912174	0.49122637999999996	2.0299791000000003	0.29919843	1.5224067000000001	2.0301579	1.2117774000000001
INCA1	2.8648800000000003	2.86465	2.8648800000000003	3.309016	3.0051729999999997	3.0051729999999997	3.1441399999999997	3.3094326	3.0055520000000002	3.343321	3.309016	3.165051
INCENP	10.84066	10.84013	10.84066	8.480958	5.316903	5.316903	4.609588	8.481463999999999	5.318207	9.70492	8.480958	10.14386
INF2	41.051756	41.048609	41.051756	22.704146	14.747642	14.747642	15.511034	22.707085	14.749937	23.71341	22.704146	41.915123
ING1	12.054310000000001	12.05329	12.054310000000001	9.906319	40.175359	40.175359	39.865004	9.907641	40.180542	9.649554	9.906319	12.552875
ING2	13.408774	13.407605	13.408774	13.181021	8.89675	8.89675	9.554310000000001	13.182783	8.89821	12.051401	13.181021	14.461545000000001
ING3	35.3694600197899	35.3656600215582	35.3694600197899	34.55153	20.35221	20.35221	20.97802	34.55633	20.35502	34.68108	34.55153	35.82699000109828
ING4	14.651322594639	14.650330527342	14.651322594639	13.249235	29.9239405	29.9239405	28.781002	13.250361	29.930028	14.644713999999999	13.249235	15.264974618357886
ING5	33.482169999999996	33.482177	33.482169999999996	31.5917239	21.234285	21.234285	20.376901	31.5907744	21.238173	30.896412	31.5917239	34.276212
INGX	0.440683	0.440668	0.440683	0.342156	0.337023	0.337023	0.403245	0.342173	0.33711199999999997	0.248919	0.342156	0.32212
INHA	0	0	0	0.0398231	0	0	0	0.03983	0	0.0597614	0.0398231	0
INHBA	0.024307	0.0243034	0.024307	0.0569244	0.121553	0.121553	0.1333928	0.0569386	0.1215723	0.0438102	0.0569244	0.0243079
INHBB	0.0188689	0.0188662	0.0188689	0.00850856	0.0599056	0.0599056	0.119826	0.00851051	0.059915	0.0170254	0.00850856	0.0377221
INHBC	0.0784602	0.0784506	0.0784602	0.0425302	0.0374136	0.0374136	0.0374182	0.0425387	0.0374192	0.0425501	0.0425302	0.0470593
INHBE	0.1078684	0.107858	0.1078684	0.2844632	0.1682448	0.1682448	0.13857429999999998	0.28452259999999996	0.16826950000000002	0.191529	0.2844632	0.233291
INIP	11.607797999999999	11.607995	11.607797999999999	11.195638	10.959409	10.959409	11.296227	11.194881	10.961522	9.9220956	11.195638	11.696908000420722
INMT	0.454294	0.454231	0.454294	0.170517	0.0574444	0.0574444	0.0781959	0.170557	0.0574533	0.3155926	0.170517	0.514526
INMT-MINDY4	0.151772	0.151791	0.151772	0.175034	0.0368156	0.0368156	0.0857824	0.17501	0.0368157	0.0752444	0.175034	0.296599
INO80	15.14649964	15.14610463	15.14649964	13.6943829	10.350183	10.350183	10.3433999	13.6936494	10.352477	14.582596	13.6943829	16.56756699975
INO80B	9.053582	9.054195	9.053582	13.037856	8.75548	8.75548	9.012641	13.037027	8.758949	12.98	13.037856	11.348538
INO80B-WBP1	3.69584	3.69364	3.69584	1.39417	4.117480048495399	4.117480048495399	3.04835	1.39546	4.1180600491614	0.881466	1.39417	2.24974
INO80C	17.282640999999998	17.28471	17.282640999999998	23.904467	13.3801568	13.3801568	15.6075038	23.901974	13.3829983	23.503418	23.904467	17.499445
INO80D	8.544988	8.54416	8.544988	9.726420000000001	4.310392	4.310392	4.7892600000000005	9.72802	4.311304	9.49926	9.726420000000001	8.3996
INO80E	69.913369	69.911795	69.913369	60.914634	52.285491	52.285491	52.431246	60.916577	52.295473	66.064975	60.914634	72.585947
INPP1	4.768476	4.768372	4.768476	4.553922	8.61317	8.61317	7.285552	4.553918	8.615222	3.8721268	4.553922	3.6669199999999997
INPP4A	44.863522	44.860638	44.863522	49.450863	24.764509	24.764509	25.241979	49.453989	24.769856	48.055758	49.450863	47.340213
INPP4B	58.2572744	58.2505507	58.2572744	33.237469878	0.2682067	0.2682067	0.1723664	33.243332145	0.2682643	32.71786045	33.237469878	57.6991054
INPP5A	12.025359	12.024938	12.025359	9.146471	12.232809	12.232809	12.960984	9.147384	12.234751000000001	9.938974	9.146471	11.259929
INPP5B	13.7354764	13.735059199999998	13.7354764	18.047821	13.093934599999999	13.093934599999999	14.055237	18.048399	13.0968347	17.3344250138356	18.047821	13.7738636
INPP5D	113.83478	113.831518	113.83478	139.95894	76.265989	76.265989	75.4852122	139.9669	76.2802252	138.194468	139.95894	111.59581200000001
INPP5E	24.40647	24.40308	24.40647	22.44071	5.355971	5.355971	5.6227789999999995	22.44588	5.356819	22.40958	22.44071	24.48468
INPP5F	7.023241	7.022596	7.023241	3.4070709999999997	3.767968	3.767968	4.152617	3.407728	3.768615	3.279984	3.4070709999999997	6.272072
INPP5J	0.2677197	0.2677156	0.2677197	0.14769412	0.0489063	0.0489063	0.0326081	0.14767363	0.0489133	0.26100119	0.14769412	0.16614980000000001
INPP5K	127.598507	127.600309	127.598507	136.132541	49.326581000000004	49.326581000000004	48.915954	136.128111	49.336172	131.800844	136.132541	130.458502
INPPL1	106.259606	106.264461	106.259606	145.058562	287.16462	287.16462	282.24311	145.046611	287.21062	145.044825	145.058562	105.5754895
INS	0	0	0	0	0	0	0	0	0	0	0	0
INSC	0.0416345	0.0416289	0.0416345	0	0.0383388	0.0383388	0.038349	0	0.0383487	0.0193567	0	0.031428689
INSIG1	66.41823	66.4126	66.41823	58.827819999999996	39.452	39.452	38.38295	58.83648	39.45832	59.823859999999996	58.827819999999996	66.39212
INSIG2	12.413243	12.413497	12.413243	12.0449895	8.2388206	8.2388206	8.362401	12.044006399999999	8.2412389	12.0224948	12.0449895	12.106946
INS-IGF2	0	0	0	0	0	0	0	0	0	0	0	0
INSL3	2.90578	2.90566	2.90578	3.59291	1.33224	1.33224	1.153329	3.593138	1.332583	3.393126	3.59291	3.036066
INSL4	0.144389	0.144371	0.144389	0.0869725	0.0255025	0.0255025	0.0510112	0.0869899	0.0255063	0.072511	0.0869725	0.0641503
INSL5	0	0	0	0	0	0	0	0	0	0	0	0
INSL6	2.00369	2.0039079	2.00369	2.02097	1.94876	1.94876	1.891076	2.02052	1.94939	2.23122	2.02097	2.0905674
INSM1	0.032287	0.0322826	0.032287	0	0	0	0	0	0	0	0	0.021516
INSM2	0	0	0	0	0	0	0	0	0	0	0	0.010063
INSR	0.5502882	0.5502376	0.5502882	0.3574981	10.35881	10.35881	9.590398	0.35749	10.361103	0.4011367	0.3574981	0.5638108
INSRR	0.0232353	0.0232318	0.0232353	0.0157004	0.00460703	0.00460703	0.0046076	0.0157043	0.00460777	0.0261805	0.0157004	0.0116124
INTS1	59.806197	59.810561	59.806197	77.84111800000001	65.458055	65.458055	63.739555	77.83045	65.472895	78.468435	77.84111800000001	56.059965
INTS10	45.633683999999995	45.634412	45.633683999999995	35.900782	34.996052	34.996052	33.765558	35.891602	35.000187	37.737297	35.900782	45.038355
INTS11	98.97330913333	98.9724981211	98.97330913333	126.07935503176	70.93958788361779	70.93958788361779	72.010399785475	126.07999102265	70.9533711433316	125.5266375011683	126.07935503176	100.196815
INTS12	13.85488	13.853726	13.85488	12.117576699999999	10.376901	10.376901	10.0784699	12.1190701	10.378532	12.041515700000001	12.117576699999999	14.227339
INTS13	11.586023	11.587467	11.586023	9.529581	4.170444232	4.170444232	4.262225	9.526961	4.171373587	10.669877	9.529581	9.687875
INTS14	19.835441	19.833994999999998	19.835441	25.8966553	7.280942	7.280942	8.367411	25.8988443	7.282234	26.9903566	25.8966553	20.257805
INTS2	3.514647425	3.5142164	3.514647425	4.033814	1.19157617340786	1.19157617340786	1.1415500298510999	4.0347694	1.19178978110878	4.0446725	4.033814	3.2146446
INTS3	18.506378	18.503972	18.506378	24.5917640456402	22.540686	22.540686	23.155718	24.5979700422896	22.544456	24.19299000446382	24.5917640456402	18.618932
INTS4	30.571461	30.57178	30.571461	39.856484	20.200839	20.200839	21.607633	39.856415999999996	20.205382	40.680752	39.856484	30.503946
INTS4P1	0.33267909999999995	0.3326401	0.33267909999999995	0.8848722	0.1054758	0.1054758	0.0660004	0.8850475	0.1054927	0.793432000677653	0.8848722	0.45989399999999997
INTS4P2	0.191811	0.191787	0.191811	0.122767	0.040807	0.040807	0.0750913	0.122794	0.0408123	0.129572	0.122767	0.118226
INTS5	5.62399	5.6232	5.62399	5.15459	4.45629	4.45629	4.47872	5.15577	4.45699	4.94984	5.15459	5.68594
INTS6	15.8853225	15.8842989	15.8853225	15.641004	8.1373344	8.1373344	7.8488699	15.642204	8.1395001	15.9017638	15.641004	17.3879001
INTS6L	17.791127	17.789742	17.791127	22.293512	10.422648	10.422648	9.881513	22.29585	10.425284	22.502655	22.293512	17.937011000000002
INTS6P1	0	0	0	0	0	0	0	0	0	0	0	0
INTS7	5.41364	5.4133814000000005	5.41364	7.669869839	5.89549660395	5.89549660395	5.074479	7.669769947	5.89709859658	7.13373	7.669869839	6.20912753
INTS8	23.3407094	23.3438414	23.3407094	21.6401185	20.7413307	20.7413307	19.5914848	21.6359048	20.7448576	22.9870568	21.6401185	24.3550059
INTS9	12.322964003184707	12.322502003203281	12.322964003184707	15.226003	9.7277693	9.7277693	9.5155551	15.226984	9.7300836	14.7403697	15.226003	12.427517
INTU	0.05945	0.059449	0.05945	0	0.00877235	0.00877235	0.0222967	0	0.00877378	0	0	0.05945302
INVS	5.1494433	5.1489429	5.1494433	5.536232	1.861427	1.861427	1.8890602	5.537291	1.861758	5.532688	5.536232	5.4664909999999995
IP6K1	28.404876	28.405441	28.404876	17.489438	11.540788299999999	11.540788299999999	10.817029	17.490468999999997	11.5443983	16.7322787	17.489438	25.774873
IP6K2	75.273628	75.268017	75.273628	74.050431	31.946880399999998	31.946880399999998	31.335745499999998	74.058879	31.9522386	75.2661778	74.050431	74.083623
IP6K3	0	0	0	0	0	0	0	0	0	0.0690781	0	0
IPCEF1	31.4587727	31.4600196	31.4587727	22.522130999999998	5.6451243	5.6451243	6.58429300251017	22.519674	5.6455307	20.930112858	22.522130999999998	31.167318129999998
IPMK	2.36856	2.36821	2.36856	1.51889	6.01157	6.01157	5.98183	1.51927	6.01255	1.64089	1.51889	2.39149
IPMKP1	0	0	0	0	0	0	0	0	0	0	0	0
IPO11	1.9580459000000001	1.9580372	1.9580459000000001	2.1720118	1.355077	1.355077	1.60383	2.1716408	1.355344	2.9841640099999998	2.1720118	2.3785911
IPO13	7.9760109	7.9761604	7.9760109	12.78845	10.191466	10.191466	10.704034	12.787266	10.192171	12.60649	12.78845	8.246628
IPO4	14.75895383169886	14.75818883602628	14.75895383169886	27.085099839999998	7.135503057799999	7.135503057799999	7.66946321841402	27.08640576	7.13676645651	27.2435084	27.085099839999998	15.0211846
IPO5	39.194023032	39.1901585	39.194023032	41.81433	16.276155499999998	16.276155499999998	15.5271713	41.816764	16.2813899	40.298281	41.81433	39.927557301228
IPO5P1	3.38976	3.390668	3.38976	1.7068210000000001	0.315254	0.315254	0.396779	1.706083	0.315304	1.707856	1.7068210000000001	2.034662
IPO7	25.922034	25.922231	25.922034	18.6961634	9.525161	9.525161	10.0204738	18.6993993	9.526627	19.3381222	18.6961634	26.560392
IPO7P1	0	0	0	0	0	0	0	0	0	0	0	0
IPO7P2	0	0	0	0	0	0	0	0	0	0	0	0
IPO8	12.647893999999999	12.647397	12.647893999999999	12.77384	12.714158000000001	12.714158000000001	12.683061	12.77492	12.715575000000001	14.230334	12.77384	12.878409
IPO8P1	0	0	0	0	0	0	0	0	0	0	0	0
IPO9	10.335931	10.335879	10.335931	8.9802645	10.532	10.532	9.97882	8.9801529	10.53523	9.7433165	8.9802645	10.124333
IPP	2.497066	2.496835	2.497066	2.5272740000000002	0.62955	0.62955	0.6928207	2.527491	0.62968	2.6560960000000002	2.5272740000000002	2.621702
