GSM,GSE,GPL,val,technology,title,ReadLength,cell.type,ReadsType
GSM2138906,GSE80953,GPL16791,primary B cell,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,B.cells,SINGLE
GSM2138908,GSE80953,GPL16791,primary B cell,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,B.cells,SINGLE
GSM2350796,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350783,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350792,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350794,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350797,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350793,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350795,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350790,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350781,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350789,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350779,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350780,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350791,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350786,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350784,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350787,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2350788,GSE88888,GPL11154,Monocyte cells,high-throughput sequencing,Illumina HiSeq 2000 (Homo sapiens),50,monocytic.lineage,SINGLE
GSM2579297,GSE97861;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579293,GSE97861;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579304,GSE97861;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579301,GSE97861;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579288,GSE97861;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579314,GSE97861;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579308,GSE97861;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579296,GSE97861;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579289,GSE97861;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579292,GSE97861;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579285,GSE97861;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579312,GSE97861;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579305,GSE97861;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579310,GSE97861;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579309,GSE97861;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579300,GSE97861;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579313,GSE97861;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579311,GSE97861;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579330,GSE97862;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579331,GSE97862;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579318,GSE97862;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579326,GSE97862;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579315,GSE97862;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579322,GSE97862;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579335,GSE97862;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579327,GSE97862;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579334,GSE97862;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579319,GSE97862;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579323,GSE97862;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579338,GSE97862;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579339,GSE97862;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579342,GSE97862;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579343,GSE97862;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579358,GSE97862;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579350,GSE97862;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579354,GSE97862;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579347,GSE97862;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579351,GSE97862;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579346,GSE97862;GSE97863,GPL16791,TEMRA CD3+CD4+CCR7-CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2579355,GSE97862;GSE97863,GPL16791,NAIVE CD3+CD4+CCR7+CD45RA+ T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,naive.CD4.T.cells,SINGLE
GSM2649518,GSE99668,GPL16791,CD4+ memory T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,memory.CD4.T.cells,SINGLE
GSM2649523,GSE99668,GPL16791,CD4+ memory T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,memory.CD4.T.cells,SINGLE
GSM2649522,GSE99668,GPL16791,CD4+ memory T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,memory.CD4.T.cells,SINGLE
GSM2649515,GSE99668,GPL16791,CD4+ memory T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,memory.CD4.T.cells,SINGLE
GSM2649516,GSE99668,GPL16791,CD4+ memory T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,memory.CD4.T.cells,SINGLE
GSM2649513,GSE99668,GPL16791,CD4+ memory T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,memory.CD4.T.cells,SINGLE
GSM2649517,GSE99668,GPL16791,CD4+ memory T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,memory.CD4.T.cells,SINGLE
GSM2649524,GSE99668,GPL16791,CD4+ memory T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,memory.CD4.T.cells,SINGLE
GSM2649521,GSE99668,GPL16791,CD4+ memory T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,memory.CD4.T.cells,SINGLE
GSM2649520,GSE99668,GPL16791,CD4+ memory T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,memory.CD4.T.cells,SINGLE
GSM2649514,GSE99668,GPL16791,CD4+ memory T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,memory.CD4.T.cells,SINGLE
GSM2649519,GSE99668,GPL16791,CD4+ memory T cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),50,memory.CD4.T.cells,SINGLE
GSM2373694,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.27267846,B.cells,SINGLE
GSM2373692,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.29620685,B.cells,SINGLE
GSM2373689,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.29721283,B.cells,SINGLE
GSM2373690,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.3000733,B.cells,SINGLE
GSM2373687,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.3027048,B.cells,SINGLE
GSM2373693,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.30580736,B.cells,SINGLE
GSM2373686,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.30794882,B.cells,SINGLE
GSM2373685,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.30862719,B.cells,SINGLE
GSM2373688,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.31761357,B.cells,SINGLE
GSM2373695,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.32097497,B.cells,SINGLE
GSM2373696,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.3211344,B.cells,SINGLE
GSM2373691,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.32340186,B.cells,SINGLE
GSM2373715,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.49714327,B.cells,SINGLE
GSM2373712,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.49833587,B.cells,SINGLE
GSM2373711,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.50747712,B.cells,SINGLE
GSM3355217,GSE118974,GPL21290,Th0,high-throughput sequencing,Illumina HiSeq 3000 (Homo sapiens),50.51016923,CD4.T.cells,SINGLE
GSM3355219,GSE118974,GPL21290,Th0,high-throughput sequencing,Illumina HiSeq 3000 (Homo sapiens),50.51455941,CD4.T.cells,SINGLE
GSM3355218,GSE118974,GPL21290,Th0,high-throughput sequencing,Illumina HiSeq 3000 (Homo sapiens),50.52355038,CD4.T.cells,SINGLE
GSM2373709,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.52593975,B.cells,SINGLE
GSM3355215,GSE118974,GPL21290,Th0,high-throughput sequencing,Illumina HiSeq 3000 (Homo sapiens),50.52952271,CD4.T.cells,SINGLE
GSM2373713,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.53068201,B.cells,SINGLE
GSM3355216,GSE118974,GPL21290,Th0,high-throughput sequencing,Illumina HiSeq 3000 (Homo sapiens),50.5326152,CD4.T.cells,SINGLE
GSM2373716,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.54375039,B.cells,SINGLE
GSM2373714,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.54459531,B.cells,SINGLE
GSM2373710,GSE89485,GPL18573,B cell precursor leukemia,high-throughput sequencing,Illumina NextSeq 500 (Homo sapiens),50.54553424,B.cells,SINGLE
GSM2795983,GSE104354,GPL16791,GM19154 B cell line,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,B.cells,SINGLE
GSM2795982,GSE104354,GPL16791,GM19154 B cell line,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,B.cells,SINGLE
GSM2795990,GSE104354,GPL16791,GM19154 B cell line,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,B.cells,SINGLE
GSM2795988,GSE104354,GPL16791,GM19203 B cell line,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,B.cells,SINGLE
GSM2795986,GSE104354,GPL16791,GM19154 B cell line,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,B.cells,SINGLE
GSM2795989,GSE104354,GPL16791,GM19203 B cell line,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,B.cells,SINGLE
GSM2795987,GSE104354,GPL16791,GM19154 B cell line,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,B.cells,SINGLE
GSM2795985,GSE104354,GPL16791,GM19203 B cell line,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,B.cells,SINGLE
GSM2795993,GSE104354,GPL16791,GM19203 B cell line,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,B.cells,SINGLE
GSM2795984,GSE104354,GPL16791,GM19203 B cell line,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,B.cells,SINGLE
GSM2795992,GSE104354,GPL16791,GM19203 B cell line,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,B.cells,SINGLE
GSM2795991,GSE104354,GPL16791,GM19154 B cell line,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,B.cells,SINGLE
GSM2858957,GSE106991,GPL16791,mature endothelial progeny of eAEP line MS55, obtained by the downregulation of MYCN and SOX17 for four days,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2858940,GSE106991,GPL16791,human coronary artery endothelial cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2858956,GSE106991,GPL16791,expandable arterial endothelial precursors (eAEPs),high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2858958,GSE106991,GPL16791,mature endothelial progeny of eAEP line MS55, obtained by the downregulation of MYCN and SOX17 for four days,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2858938,GSE106991,GPL16791,human umbilical vein endothelial cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2858939,GSE106991,GPL16791,human aortic endothelial cells,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2858944,GSE106991,GPL16791,expandable arterial endothelial precursors (eAEPs),high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2858943,GSE106991,GPL16791,mature endothelial progeny of eAEP line MS15, obtained by the downregulation of MYCN and SOX17 for four days,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2858945,GSE106991,GPL16791,mature endothelial progeny of eAEP line MS42, obtained by the downregulation of MYCN and SOX17 for four days,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2858941,GSE106991,GPL16791,expandable arterial endothelial precursors (eAEPs),high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2858946,GSE106991,GPL16791,mature endothelial progeny of eAEP line MS42, obtained by the downregulation of MYCN and SOX17 for four days,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2858968,GSE106991,GPL16791,expandable arterial endothelial precursors (eAEPs),high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2858970,GSE106991,GPL16791,expandable arterial endothelial precursors (eAEPs),high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2858969,GSE106991,GPL16791,expandable arterial endothelial precursors (eAEPs),high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2858942,GSE106991,GPL16791,mature endothelial progeny of eAEP line MS15, obtained by the downregulation of MYCN and SOX17 for four days,high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2858967,GSE106991,GPL16791,expandable arterial endothelial precursors (eAEPs),high-throughput sequencing,Illumina HiSeq 2500 (Homo sapiens),51,endothelial.cells,SINGLE
GSM2860183,GSE107047,GPL15433,primary NK cells,high-throughput sequencing,Illumina HiSeq 1000 (Homo sapiens),51,NK.cells,SINGLE
GSM2860207,GSE107047,GPL15433,sup from NK cells stimulated with 250 ng/ml PDGF-DD in RPMI + 10% BCS,high-throughput sequencing,Illumina HiSeq 1000 (Homo sapiens),51,NK.cells,SINGLE
GSM2860188,GSE107047,GPL15433,primary NK cells,high-throughput sequencing,Illumina HiSeq 1000 (Homo sapiens),51,NK.cells,SINGLE
GSM2860184,GSE107047,GPL15433,primary NK cells,high-throughput sequencing,Illumina HiSeq 1000 (Homo sapiens),51,NK.cells,SINGLE
GSM2860194,GSE107047,GPL15433,primary NK cells,high-throughput sequencing,Illumina HiSeq 1000 (Homo sapiens),51,NK.cells,SINGLE
GSM2860193,GSE107047,GPL15433,primary NK cells,high-throughput sequencing,Illumina HiSeq 1000 (Homo sapiens),51,NK.cells,SINGLE
GSM2860198,GSE107047,GPL15433,sup from NK cells stimulated with 250 ng/ml PDGF-DD in RPMI + 10% BCS,high-throughput sequencing,Illumina HiSeq 1000 (Homo sapiens),51,NK.cells,SINGLE
GSM2860187,GSE107047,GPL15433,primary NK cells,high-throughput sequencing,Illumina HiSeq 1000 (Homo sapiens),51,NK.cells,SINGLE
GSM2860185,GSE107047,GPL15433,primary NK cells,high-throughput sequencing,Illumina HiSeq 1000 (Homo sapiens),51,NK.cells,SINGLE
GSM2860204,GSE107047,GPL15433,sup from NK cells stimulated with 250 ng/ml PDGF-DD in RPMI + 10% BCS,high-throughput sequencing,Illumina HiSeq 1000 (Homo sapiens),51,NK.cells,SINGLE
GSM2860195,GSE107047,GPL15433,primary NK cells,high-throughput sequencing,Illumina HiSeq 1000 (Homo sapiens),51,NK.cells,SINGLE
GSM2860186,GSE107047,GPL15433,primary NK cells,high-throughput sequencing,Illumina HiSeq 1000 (Homo sapiens),51,NK.cells,SINGLE
